Date,5 YR,7 YR,10 YR,20 YR,30 YR
12/02/2015,0.36,0.5,0.62,0.95,1.16
12/03/2015,0.41,0.58,0.72,1.06,1.27
12/04/2015,0.41,0.55,0.68,1.0,1.21
12/07/2015,0.42,0.55,0.67,0.99,1.19
12/08/2015,0.43,0.56,0.68,1.0,1.2
12/09/2015,0.43,0.56,0.69,1.02,1.23
12/10/2015,0.48,0.6,0.73,1.05,1.26
12/11/2015,0.39,0.53,0.67,1.0,1.21
12/14/2015,0.49,0.63,0.78,1.11,1.32
12/15/2015,0.49,0.63,0.8,1.15,1.32
12/16/2015,0.55,0.67,0.84,1.2,1.34
12/17/2015,0.52,0.63,0.77,1.08,1.28
12/18/2015,0.46,0.58,0.73,1.07,1.26
12/21/2015,0.48,0.6,0.75,1.09,1.28
12/22/2015,0.52,0.64,0.78,1.1,1.3
12/23/2015,0.49,0.62,0.76,1.09,1.29
12/24/2015,0.5,0.62,0.73,1.05,1.26
12/28/2015,0.49,0.61,0.74,1.05,1.24
12/29/2015,0.53,0.66,0.79,1.11,1.31
12/30/2015,0.52,0.64,0.77,1.1,1.31
12/31/2015,0.45,0.59,0.73,1.07,1.28
01/04/2016,0.42,0.55,0.69,1.04,1.25
01/05/2016,0.42,0.55,0.69,1.05,1.27
01/06/2016,0.39,0.51,0.65,1.0,1.23
01/07/2016,0.36,0.5,0.66,1.03,1.27
01/08/2016,0.34,0.49,0.65,1.03,1.27
01/11/2016,0.39,0.55,0.72,1.11,1.33
01/12/2016,0.36,0.51,0.69,1.07,1.29
01/13/2016,0.33,0.48,0.65,1.04,1.26
01/14/2016,0.32,0.49,0.67,1.07,1.29
01/15/2016,0.34,0.5,0.67,1.05,1.27
01/19/2016,0.33,0.5,0.68,1.07,1.28
01/20/2016,0.34,0.51,0.69,1.07,1.29
01/21/2016,0.36,0.54,0.74,1.11,1.31
01/22/2016,0.34,0.52,0.72,1.1,1.29
01/25/2016,0.32,0.49,0.69,1.07,1.27
01/26/2016,0.28,0.46,0.65,1.03,1.25
01/27/2016,0.25,0.43,0.62,1.01,1.23
01/28/2016,0.2,0.38,0.58,0.99,1.21
01/29/2016,0.14,0.32,0.53,0.95,1.17
02/01/2016,0.18,0.37,0.57,0.97,1.19
02/02/2016,0.14,0.31,0.51,0.91,1.12
02/03/2016,0.11,0.3,0.5,0.9,1.1
02/04/2016,0.12,0.3,0.51,0.91,1.11
02/05/2016,0.18,0.35,0.53,0.91,1.13
02/08/2016,0.19,0.34,0.52,0.88,1.09
02/09/2016,0.22,0.37,0.53,0.89,1.1
02/10/2016,0.2,0.34,0.5,0.85,1.06
02/11/2016,0.17,0.3,0.45,0.81,1.03
02/12/2016,0.17,0.32,0.49,0.87,1.1
02/16/2016,0.2,0.35,0.53,0.92,1.16
02/17/2016,0.22,0.36,0.53,0.93,1.18
02/18/2016,0.19,0.34,0.51,0.87,1.13
02/19/2016,0.18,0.33,0.5,0.86,1.11
02/22/2016,0.14,0.3,0.46,0.83,1.08
02/23/2016,0.1,0.25,0.42,0.8,1.05
02/24/2016,0.06,0.22,0.39,0.78,1.04
02/25/2016,-0.02,0.15,0.32,0.72,1.0
02/26/2016,0.03,0.18,0.35,0.75,1.04
02/29/2016,-0.01,0.15,0.32,0.72,1.0
03/01/2016,0.02,0.18,0.35,0.75,1.04
03/02/2016,0.0,0.16,0.33,0.73,1.0
03/03/2016,-0.03,0.12,0.3,0.7,0.97
03/04/2016,0.02,0.19,0.37,0.76,1.02
03/07/2016,0.06,0.25,0.43,0.81,1.06
03/08/2016,0.01,0.19,0.37,0.75,1.01
03/09/2016,0.02,0.21,0.39,0.79,1.05
03/10/2016,0.1,0.28,0.45,0.82,1.06
03/11/2016,0.08,0.27,0.44,0.83,1.09
03/14/2016,0.11,0.28,0.45,0.83,1.09
03/15/2016,0.15,0.31,0.47,0.85,1.11
03/16/2016,-0.04,0.16,0.36,0.78,1.05
03/17/2016,-0.07,0.13,0.34,0.74,1.0
03/18/2016,-0.13,0.08,0.27,0.68,0.94
03/21/2016,-0.12,0.09,0.28,0.68,0.95
03/22/2016,-0.06,0.14,0.31,0.7,0.95
03/23/2016,-0.07,0.12,0.3,0.67,0.91
03/24/2016,-0.03,0.16,0.34,0.71,0.95
03/28/2016,-0.03,0.16,0.33,0.7,0.94
03/29/2016,-0.18,0.02,0.2,0.59,0.84
03/30/2016,-0.26,-0.04,0.18,0.6,0.86
03/31/2016,-0.28,-0.05,0.16,0.57,0.83
04/01/2016,-0.25,-0.04,0.17,0.58,0.83
04/04/2016,-0.26,-0.05,0.14,0.55,0.81
04/05/2016,-0.26,-0.05,0.14,0.54,0.79
04/06/2016,-0.23,-0.02,0.17,0.57,0.83
04/07/2016,-0.27,-0.07,0.12,0.53,0.78
04/08/2016,-0.27,-0.06,0.14,0.55,0.81
04/11/2016,-0.25,-0.03,0.17,0.59,0.85
04/12/2016,-0.17,0.04,0.22,0.63,0.89
04/13/2016,-0.21,0.0,0.21,0.62,0.87
04/14/2016,-0.16,0.05,0.24,0.64,0.89
04/15/2016,-0.2,0.01,0.2,0.6,0.84
04/18/2016,-0.17,0.02,0.21,0.59,0.84
04/19/2016,-0.2,-0.01,0.19,0.58,0.83
04/20/2016,-0.17,0.03,0.23,0.64,0.88
04/21/2016,-0.21,-0.05,0.24,0.66,0.91
04/22/2016,-0.19,-0.04,0.25,0.67,0.92
04/25/2016,-0.18,-0.02,0.26,0.68,0.94
04/26/2016,-0.16,-0.01,0.27,0.7,0.95
04/27/2016,-0.24,-0.05,0.19,0.64,0.9
04/28/2016,-0.33,-0.14,0.12,0.58,0.86
04/29/2016,-0.32,-0.16,0.12,0.56,0.82
05/02/2016,-0.26,-0.1,0.2,0.63,0.89
05/03/2016,-0.29,-0.09,0.17,0.61,0.87
05/04/2016,-0.29,-0.13,0.16,0.61,0.86
05/05/2016,-0.32,-0.12,0.13,0.58,0.83
05/06/2016,-0.28,-0.08,0.18,0.62,0.86
05/09/2016,-0.3,-0.09,0.18,0.62,0.87
05/10/2016,-0.33,-0.16,0.15,0.58,0.84
05/11/2016,-0.33,-0.16,0.14,0.57,0.82
05/12/2016,-0.29,-0.09,0.15,0.59,0.83
05/13/2016,-0.3,-0.15,0.13,0.55,0.79
05/16/2016,-0.27,-0.08,0.15,0.59,0.82
05/17/2016,-0.27,-0.08,0.15,0.57,0.8
05/18/2016,-0.13,0.04,0.26,0.7,0.88
05/19/2016,-0.13,0.06,0.29,0.69,0.88
05/20/2016,-0.13,0.05,0.29,0.7,0.89
05/23/2016,-0.11,0.05,0.3,0.75,0.89
05/24/2016,-0.1,0.07,0.31,0.76,0.9
05/25/2016,-0.11,0.06,0.29,0.71,0.9
05/26/2016,-0.16,0.02,0.25,0.66,0.87
05/27/2016,-0.12,0.05,0.27,0.68,0.89
05/31/2016,-0.1,0.07,0.3,0.74,0.91
06/01/2016,-0.08,0.09,0.31,0.74,0.91
06/02/2016,-0.12,0.04,0.27,0.73,0.88
06/03/2016,-0.22,-0.05,0.19,0.66,0.84
06/06/2016,-0.24,-0.06,0.19,0.66,0.85
06/07/2016,-0.28,-0.09,0.15,0.61,0.82
06/08/2016,-0.31,-0.12,0.12,0.58,0.78
06/09/2016,-0.31,-0.12,0.12,0.58,0.78
06/10/2016,-0.32,-0.13,0.12,0.59,0.78
06/13/2016,-0.31,-0.11,0.15,0.62,0.81
06/14/2016,-0.3,-0.09,0.17,0.63,0.84
06/15/2016,-0.37,-0.14,0.13,0.59,0.82
06/16/2016,-0.32,-0.11,0.15,0.61,0.82
06/17/2016,-0.3,-0.07,0.2,0.64,0.85
06/20/2016,-0.26,-0.03,0.24,0.69,0.88
06/21/2016,-0.19,0.02,0.28,0.72,0.91
06/22/2016,-0.21,-0.01,0.25,0.7,0.9
06/23/2016,-0.22,-0.02,0.24,0.69,0.88
06/24/2016,-0.28,-0.1,0.15,0.62,0.81
06/27/2016,-0.27,-0.1,0.12,0.54,0.73
06/28/2016,-0.32,-0.13,0.09,0.49,0.7
06/29/2016,-0.33,-0.14,0.1,0.53,0.71
06/30/2016,-0.37,-0.17,0.09,0.53,0.7
07/01/2016,-0.43,-0.22,0.03,0.43,0.62
07/05/2016,-0.45,-0.26,-0.03,0.37,0.56
07/06/2016,-0.46,-0.28,-0.05,0.35,0.54
07/07/2016,-0.44,-0.26,-0.03,0.37,0.56
07/08/2016,-0.44,-0.27,-0.06,0.33,0.53
07/11/2016,-0.38,-0.21,0.01,0.39,0.56
07/12/2016,-0.36,-0.16,0.07,0.46,0.64
07/13/2016,-0.36,-0.18,0.03,0.4,0.58
07/14/2016,-0.34,-0.16,0.08,0.49,0.62
07/15/2016,-0.29,-0.11,0.11,0.48,0.64
07/18/2016,-0.27,-0.09,0.1,0.46,0.65
07/19/2016,-0.27,-0.11,0.12,0.54,0.65
07/20/2016,-0.25,-0.08,0.13,0.51,0.67
07/21/2016,-0.27,-0.13,0.05,0.45,0.67
07/22/2016,-0.23,-0.11,0.06,0.47,0.67
07/25/2016,-0.19,-0.08,0.08,0.47,0.68
07/26/2016,-0.18,-0.08,0.07,0.44,0.66
07/27/2016,-0.21,-0.11,0.03,0.38,0.61
07/28/2016,-0.24,-0.14,0.0,0.36,0.59
07/29/2016,-0.28,-0.17,-0.03,0.33,0.56
08/01/2016,-0.21,-0.11,0.05,0.42,0.63
08/02/2016,-0.18,-0.06,0.11,0.49,0.7
08/03/2016,-0.21,-0.09,0.09,0.48,0.68
08/04/2016,-0.27,-0.14,0.04,0.42,0.62
08/05/2016,-0.2,-0.08,0.09,0.44,0.64
08/08/2016,-0.19,-0.07,0.08,0.43,0.63
08/09/2016,-0.19,-0.09,0.06,0.41,0.6
08/10/2016,-0.2,-0.09,0.06,0.4,0.59
08/11/2016,-0.16,-0.05,0.1,0.43,0.61
08/12/2016,-0.19,-0.08,0.07,0.41,0.58
08/15/2016,-0.16,-0.06,0.1,0.44,0.62
08/16/2016,-0.12,-0.02,0.13,0.48,0.65
08/17/2016,-0.16,-0.06,0.09,0.45,0.63
08/18/2016,-0.2,-0.09,0.06,0.4,0.61
08/19/2016,-0.17,-0.06,0.1,0.44,0.63
08/22/2016,-0.19,-0.08,0.08,0.41,0.59
08/23/2016,-0.19,-0.08,0.07,0.4,0.58
08/24/2016,-0.19,-0.08,0.08,0.42,0.59
08/25/2016,-0.17,-0.06,0.09,0.43,0.61
08/26/2016,-0.08,0.01,0.15,0.46,0.64
08/29/2016,-0.11,-0.02,0.11,0.43,0.58
08/30/2016,-0.1,-0.01,0.11,0.42,0.59
08/31/2016,-0.08,0.0,0.11,0.4,0.58
09/01/2016,-0.06,0.01,0.12,0.39,0.57
09/02/2016,-0.08,0.01,0.13,0.42,0.6
09/06/2016,-0.16,-0.07,0.06,0.37,0.54
09/07/2016,-0.18,-0.09,0.03,0.33,0.52
09/08/2016,-0.15,-0.06,0.09,0.43,0.59
09/09/2016,-0.09,0.03,0.17,0.49,0.67
09/12/2016,-0.12,0.01,0.17,0.5,0.67
09/13/2016,-0.05,0.07,0.24,0.59,0.74
09/14/2016,-0.09,0.04,0.21,0.58,0.72
09/15/2016,-0.11,0.02,0.22,0.61,0.76
09/16/2016,-0.13,0.0,0.19,0.57,0.73
09/19/2016,-0.13,0.01,0.2,0.57,0.75
09/20/2016,-0.13,0.01,0.2,0.57,0.75
09/21/2016,-0.17,-0.04,0.15,0.53,0.69
09/22/2016,-0.22,-0.09,0.08,0.43,0.62
09/23/2016,-0.26,-0.13,0.05,0.41,0.58
09/26/2016,-0.27,-0.14,0.05,0.43,0.6
09/27/2016,-0.26,-0.14,0.04,0.42,0.58
09/28/2016,-0.31,-0.17,0.01,0.38,0.57
09/29/2016,-0.32,-0.18,0.02,0.43,0.58
09/30/2016,-0.31,-0.17,0.0,0.38,0.59
10/03/2016,-0.29,-0.16,0.0,0.37,0.58
10/04/2016,-0.23,-0.09,0.07,0.44,0.66
10/05/2016,-0.22,-0.08,0.1,0.48,0.69
10/06/2016,-0.21,-0.07,0.11,0.48,0.68
10/07/2016,-0.24,-0.09,0.1,0.47,0.68
10/11/2016,-0.21,-0.05,0.13,0.51,0.71
10/12/2016,-0.2,-0.04,0.15,0.53,0.73
10/13/2016,-0.23,-0.07,0.12,0.51,0.71
10/14/2016,-0.25,-0.07,0.13,0.53,0.74
10/17/2016,-0.29,-0.12,0.09,0.49,0.68
10/18/2016,-0.3,-0.12,0.09,0.49,0.68
10/19/2016,-0.32,-0.14,0.08,0.49,0.68
10/20/2016,-0.3,-0.12,0.08,0.48,0.68
10/21/2016,-0.31,-0.13,0.07,0.46,0.66
10/24/2016,-0.26,-0.09,0.11,0.49,0.69
10/25/2016,-0.28,-0.13,0.07,0.46,0.65
10/26/2016,-0.28,-0.12,0.08,0.47,0.65
10/27/2016,-0.24,-0.07,0.13,0.52,0.72
10/28/2016,-0.27,-0.09,0.13,0.55,0.74
10/31/2016,-0.28,-0.1,0.11,0.51,0.7
11/01/2016,-0.29,-0.1,0.11,0.51,0.69
11/02/2016,-0.29,-0.11,0.11,0.51,0.7
11/03/2016,-0.26,-0.08,0.14,0.56,0.75
11/04/2016,-0.28,-0.11,0.11,0.54,0.72
11/07/2016,-0.27,-0.09,0.12,0.51,0.71
11/08/2016,-0.23,-0.05,0.15,0.54,0.73
11/09/2016,-0.18,0.0,0.25,0.69,0.83
11/10/2016,-0.14,0.04,0.27,0.7,0.87
11/14/2016,0.01,0.19,0.4,0.79,0.96
11/15/2016,0.01,0.19,0.41,0.79,0.95
11/16/2016,0.02,0.2,0.39,0.75,0.92
11/17/2016,0.02,0.21,0.42,0.8,0.96
11/18/2016,0.06,0.24,0.44,0.79,0.94
11/21/2016,0.05,0.23,0.42,0.75,0.92
11/22/2016,0.02,0.21,0.41,0.76,0.93
11/23/2016,0.09,0.26,0.44,0.77,0.93
11/25/2016,0.09,0.26,0.47,0.8,0.93
11/28/2016,0.11,0.28,0.47,0.8,0.95
11/29/2016,0.09,0.27,0.44,0.76,0.92
11/30/2016,0.06,0.25,0.43,0.75,0.91
12/01/2016,0.09,0.28,0.48,0.81,0.95
12/02/2016,0.08,0.28,0.49,0.82,0.98
12/05/2016,0.05,0.25,0.45,0.78,0.94
12/06/2016,0.04,0.23,0.44,0.79,0.94
12/07/2016,0.02,0.22,0.42,0.76,0.91
12/08/2016,0.0,0.22,0.45,0.82,0.98
12/09/2016,0.06,0.28,0.51,0.88,1.04
12/12/2016,0.04,0.27,0.51,0.89,1.04
12/13/2016,0.06,0.25,0.53,0.98,1.04
12/14/2016,0.2,0.4,0.6,0.92,1.07
12/15/2016,0.32,0.52,0.7,1.0,1.15
12/16/2016,0.32,0.54,0.74,1.05,1.2
12/19/2016,0.29,0.51,0.68,0.98,1.13
12/20/2016,0.26,0.49,0.67,0.98,1.14
12/21/2016,0.3,0.52,0.64,0.93,1.1
12/22/2016,0.18,0.41,0.6,0.91,1.06
12/23/2016,0.2,0.42,0.58,0.87,1.03
12/27/2016,0.19,0.41,0.58,0.89,1.04
12/28/2016,0.17,0.4,0.56,0.86,1.02
12/29/2016,0.15,0.38,0.55,0.86,1.02
12/30/2016,0.09,0.33,0.5,0.82,0.99
01/03/2017,0.08,0.3,0.47,0.78,0.94
01/04/2017,0.08,0.3,0.47,0.78,0.95
01/05/2017,0.03,0.26,0.42,0.73,0.89
01/06/2017,0.08,0.3,0.46,0.76,0.93
01/09/2017,0.04,0.26,0.43,0.74,0.91
01/10/2017,0.05,0.28,0.43,0.74,0.91
01/11/2017,0.04,0.27,0.39,0.71,0.88
01/12/2017,0.0,0.23,0.38,0.7,0.87
01/13/2017,0.05,0.28,0.41,0.72,0.89
01/17/2017,0.0,0.24,0.36,0.68,0.87
01/18/2017,0.07,0.3,0.42,0.74,0.92
01/19/2017,0.07,0.3,0.43,0.75,0.93
01/20/2017,0.03,0.28,0.44,0.76,0.94
01/23/2017,0.02,0.28,0.39,0.71,0.89
01/24/2017,0.01,0.26,0.41,0.75,0.93
01/25/2017,0.03,0.29,0.45,0.78,0.96
01/26/2017,0.01,0.27,0.43,0.76,0.94
01/27/2017,-0.02,0.25,0.41,0.74,0.91
01/30/2017,-0.01,0.26,0.42,0.76,0.94
01/31/2017,-0.04,0.24,0.4,0.74,0.93
02/01/2017,0.01,0.31,0.43,0.77,0.96
02/02/2017,-0.01,0.3,0.43,0.79,0.98
02/03/2017,0.02,0.33,0.44,0.81,1.01
02/06/2017,-0.05,0.24,0.4,0.78,0.98
02/07/2017,-0.02,0.26,0.4,0.76,0.96
02/08/2017,-0.01,0.26,0.38,0.72,0.91
02/09/2017,0.02,0.29,0.41,0.75,0.93
02/10/2017,0.02,0.29,0.4,0.72,0.9
02/13/2017,0.05,0.32,0.43,0.74,0.91
02/14/2017,0.11,0.37,0.46,0.77,0.94
02/15/2017,0.08,0.34,0.45,0.76,0.93
02/16/2017,0.05,0.33,0.43,0.75,0.95
02/17/2017,0.07,0.34,0.41,0.72,0.91
02/21/2017,0.06,0.34,0.4,0.72,0.92
02/22/2017,0.0,0.27,0.38,0.71,0.91
02/23/2017,-0.03,0.24,0.35,0.69,0.89
02/24/2017,-0.1,0.17,0.31,0.64,0.85
02/27/2017,0.01,0.27,0.35,0.67,0.88
02/28/2017,0.0,0.25,0.34,0.66,0.87
03/01/2017,0.15,0.41,0.43,0.75,0.94
03/02/2017,0.19,0.44,0.48,0.79,0.98
03/03/2017,0.1,0.36,0.45,0.77,0.96
03/06/2017,0.12,0.38,0.48,0.8,0.99
03/07/2017,0.13,0.39,0.49,0.81,1.01
03/08/2017,0.18,0.44,0.56,0.87,1.06
03/09/2017,0.24,0.5,0.6,0.9,1.09
03/10/2017,0.21,0.47,0.57,0.88,1.06
03/13/2017,0.28,0.54,0.61,0.9,1.09
03/14/2017,0.25,0.5,0.61,0.91,1.08
03/15/2017,0.18,0.45,0.5,0.81,1.0
03/16/2017,0.18,0.44,0.51,0.82,1.02
03/17/2017,0.14,0.4,0.49,0.82,1.01
03/20/2017,0.14,0.4,0.47,0.79,1.0
03/21/2017,0.16,0.42,0.45,0.78,0.99
03/22/2017,0.16,0.42,0.43,0.76,0.96
03/23/2017,0.2,0.41,0.46,0.73,0.96
03/24/2017,0.2,0.37,0.42,0.68,0.91
03/27/2017,0.18,0.37,0.41,0.67,0.9
03/28/2017,0.24,0.41,0.45,0.71,0.94
03/29/2017,0.13,0.37,0.41,0.72,0.91
03/30/2017,0.15,0.39,0.46,0.77,0.96
03/31/2017,0.16,0.4,0.43,0.74,0.94
04/03/2017,0.15,0.34,0.39,0.67,0.91
04/04/2017,0.11,0.35,0.4,0.72,0.92
04/05/2017,0.08,0.32,0.37,0.69,0.89
04/06/2017,0.16,0.35,0.39,0.67,0.9
04/07/2017,0.22,0.4,0.44,0.71,0.94
04/10/2017,0.22,0.4,0.44,0.71,0.94
04/11/2017,0.14,0.37,0.41,0.72,0.91
04/12/2017,0.12,0.35,0.38,0.69,0.89
04/13/2017,0.03,0.25,0.32,0.65,0.86
04/17/2017,0.1,0.31,0.38,0.7,0.9
04/18/2017,0.06,0.26,0.33,0.65,0.85
04/19/2017,0.08,0.28,0.36,0.69,0.9
04/20/2017,-0.04,0.15,0.39,0.79,0.92
04/21/2017,-0.02,0.17,0.4,0.78,0.93
04/24/2017,0.0,0.18,0.41,0.8,0.94
04/25/2017,0.02,0.22,0.44,0.8,0.96
04/26/2017,0.01,0.21,0.42,0.76,0.94
04/27/2017,0.0,0.19,0.39,0.73,0.92
04/28/2017,0.0,0.18,0.37,0.71,0.9
05/01/2017,0.04,0.23,0.41,0.76,0.96
05/02/2017,0.04,0.23,0.41,0.75,0.95
05/03/2017,0.1,0.28,0.46,0.79,0.98
05/04/2017,0.16,0.34,0.5,0.82,1.02
05/05/2017,0.14,0.31,0.5,0.84,1.01
05/08/2017,0.16,0.36,0.53,0.86,1.05
05/09/2017,0.2,0.4,0.56,0.87,1.06
05/10/2017,0.16,0.36,0.56,0.88,1.05
05/11/2017,0.11,0.33,0.51,0.83,1.02
05/12/2017,0.1,0.32,0.49,0.82,1.01
05/15/2017,0.12,0.32,0.52,0.86,1.05
05/16/2017,0.12,0.33,0.51,0.84,1.04
05/17/2017,0.06,0.26,0.44,0.78,0.97
05/18/2017,0.06,0.26,0.43,0.76,0.96
05/19/2017,0.04,0.25,0.41,0.73,0.92
05/22/2017,0.05,0.25,0.43,0.76,0.95
05/23/2017,0.07,0.29,0.46,0.78,0.96
05/24/2017,0.06,0.28,0.45,0.78,0.97
05/25/2017,0.08,0.31,0.45,0.77,0.97
05/26/2017,0.06,0.28,0.44,0.77,0.96
05/30/2017,0.03,0.25,0.4,0.73,0.93
05/31/2017,0.03,0.23,0.4,0.73,0.92
06/01/2017,0.03,0.23,0.4,0.73,0.92
06/02/2017,-0.01,0.2,0.36,0.68,0.87
06/05/2017,0.02,0.22,0.39,0.72,0.92
06/06/2017,0.0,0.2,0.37,0.7,0.91
06/07/2017,0.05,0.24,0.4,0.73,0.93
06/08/2017,0.06,0.26,0.41,0.74,0.95
06/09/2017,0.09,0.28,0.43,0.76,0.96
06/12/2017,0.11,0.29,0.46,0.78,0.98
06/13/2017,0.12,0.31,0.46,0.77,0.96
06/14/2017,0.15,0.31,0.44,0.74,0.93
06/15/2017,0.2,0.35,0.49,0.79,0.97
06/16/2017,0.19,0.36,0.49,0.79,0.97
06/19/2017,0.24,0.43,0.52,0.8,0.97
06/20/2017,0.23,0.39,0.5,0.77,0.93
06/21/2017,0.24,0.39,0.5,0.76,0.91
06/22/2017,0.19,0.36,0.46,0.72,0.88
06/23/2017,0.18,0.34,0.45,0.71,0.87
06/26/2017,0.16,0.3,0.43,0.7,0.86
06/27/2017,0.21,0.38,0.5,0.76,0.92
06/28/2017,0.16,0.35,0.49,0.76,0.92
06/29/2017,0.23,0.43,0.55,0.81,0.96
06/30/2017,0.26,0.45,0.58,0.84,0.99
07/03/2017,0.27,0.47,0.6,0.86,1.0
07/05/2017,0.27,0.48,0.58,0.83,0.98
07/06/2017,0.28,0.48,0.61,0.87,1.02
07/07/2017,0.32,0.52,0.66,0.92,1.06
07/10/2017,0.33,0.52,0.66,0.92,1.07
07/11/2017,0.31,0.51,0.62,0.89,1.05
07/12/2017,0.25,0.44,0.57,0.85,1.01
07/13/2017,0.25,0.43,0.58,0.87,1.03
07/14/2017,0.25,0.45,0.57,0.86,1.03
07/17/2017,0.22,0.41,0.54,0.83,1.0
07/18/2017,0.2,0.38,0.51,0.8,0.97
07/19/2017,0.18,0.38,0.51,0.8,0.96
07/20/2017,0.2,0.37,0.5,0.8,0.98
07/21/2017,0.19,0.34,0.48,0.78,0.96
07/24/2017,0.21,0.39,0.48,0.78,0.97
07/25/2017,0.23,0.39,0.52,0.83,1.03
07/26/2017,0.17,0.35,0.49,0.8,1.0
07/27/2017,0.16,0.35,0.49,0.82,1.02
07/28/2017,0.15,0.34,0.47,0.79,0.99
07/31/2017,0.17,0.35,0.48,0.8,1.0
08/01/2017,0.18,0.38,0.47,0.78,0.98
08/02/2017,0.19,0.39,0.48,0.78,0.98
08/03/2017,0.17,0.38,0.46,0.76,0.96
08/04/2017,0.17,0.38,0.47,0.78,0.97
08/07/2017,0.16,0.37,0.46,0.76,0.96
08/08/2017,0.15,0.37,0.46,0.77,0.96
08/09/2017,0.11,0.31,0.42,0.73,0.92
08/10/2017,0.1,0.29,0.4,0.7,0.89
08/11/2017,0.1,0.3,0.4,0.71,0.91
08/14/2017,0.18,0.39,0.45,0.75,0.94
08/15/2017,0.2,0.37,0.49,0.79,0.97
08/16/2017,0.17,0.34,0.45,0.75,0.94
08/17/2017,0.15,0.32,0.42,0.73,0.92
08/18/2017,0.16,0.33,0.43,0.73,0.93
08/21/2017,0.17,0.34,0.43,0.73,0.92
08/22/2017,0.19,0.37,0.45,0.74,0.93
08/23/2017,0.18,0.39,0.42,0.71,0.91
08/24/2017,0.18,0.36,0.44,0.73,0.92
08/25/2017,0.2,0.39,0.42,0.72,0.91
08/28/2017,0.18,0.37,0.41,0.71,0.92
08/29/2017,0.16,0.36,0.39,0.7,0.9
08/30/2017,0.15,0.31,0.39,0.7,0.91
08/31/2017,0.12,0.31,0.36,0.67,0.87
09/01/2017,0.1,0.24,0.37,0.69,0.9
09/05/2017,0.07,0.27,0.3,0.62,0.83
09/06/2017,0.09,0.29,0.32,0.63,0.85
09/07/2017,0.02,0.2,0.26,0.58,0.8
09/08/2017,0.01,0.2,0.25,0.57,0.79
09/11/2017,0.08,0.29,0.31,0.63,0.84
09/12/2017,0.08,0.27,0.33,0.65,0.85
09/13/2017,0.1,0.29,0.35,0.67,0.87
09/14/2017,0.09,0.28,0.35,0.65,0.85
09/15/2017,0.09,0.28,0.35,0.65,0.84
09/18/2017,0.09,0.27,0.36,0.67,0.86
09/19/2017,0.1,0.28,0.37,0.68,0.87
09/20/2017,0.18,0.36,0.43,0.72,0.9
09/21/2017,0.19,0.37,0.44,0.72,0.9
09/22/2017,0.17,0.37,0.42,0.7,0.88
09/25/2017,0.13,0.33,0.38,0.67,0.85
09/26/2017,0.15,0.35,0.4,0.69,0.87
09/27/2017,0.17,0.38,0.44,0.74,0.92
09/28/2017,0.16,0.37,0.44,0.74,0.92
09/29/2017,0.24,0.46,0.49,0.77,0.94
10/02/2017,0.21,0.39,0.51,0.79,0.95
10/03/2017,0.24,0.46,0.49,0.77,0.94
10/04/2017,0.19,0.39,0.48,0.77,0.94
10/05/2017,0.2,0.39,0.49,0.78,0.95
10/06/2017,0.19,0.35,0.5,0.8,0.97
10/10/2017,0.2,0.39,0.47,0.77,0.94
10/11/2017,0.2,0.39,0.46,0.75,0.93
10/12/2017,0.16,0.33,0.44,0.73,0.9
10/13/2017,0.2,0.35,0.43,0.7,0.89
10/16/2017,0.29,0.43,0.46,0.7,0.89
10/17/2017,0.28,0.41,0.48,0.73,0.89
10/18/2017,0.3,0.47,0.5,0.76,0.93
10/19/2017,0.32,0.46,0.49,0.72,0.91
10/20/2017,0.27,0.43,0.52,0.79,0.95
10/23/2017,0.32,0.48,0.52,0.75,0.95
10/24/2017,0.32,0.5,0.55,0.81,0.97
10/25/2017,0.32,0.51,0.56,0.83,0.99
10/26/2017,0.31,0.47,0.57,0.84,1.0
10/27/2017,0.27,0.44,0.54,0.81,0.97
10/30/2017,0.23,0.41,0.5,0.77,0.93
10/31/2017,0.22,0.38,0.5,0.77,0.92
11/01/2017,0.3,0.46,0.49,0.72,0.91
11/02/2017,0.21,0.37,0.48,0.74,0.89
11/03/2017,0.25,0.41,0.48,0.73,0.88
11/06/2017,0.22,0.38,0.46,0.71,0.87
11/07/2017,0.19,0.34,0.44,0.69,0.84
11/08/2017,0.24,0.39,0.45,0.69,0.84
11/09/2017,0.21,0.36,0.46,0.71,0.86
11/10/2017,0.28,0.45,0.52,0.77,0.92
11/13/2017,0.29,0.44,0.52,0.76,0.91
11/14/2017,0.27,0.41,0.51,0.75,0.89
11/15/2017,0.26,0.4,0.48,0.71,0.85
11/16/2017,0.28,0.43,0.53,0.74,0.87
11/17/2017,0.31,0.45,0.49,0.71,0.85
11/20/2017,0.35,0.48,0.52,0.72,0.85
11/21/2017,0.36,0.47,0.52,0.72,0.84
11/22/2017,0.3,0.42,0.48,0.69,0.82
11/24/2017,0.36,0.49,0.5,0.71,0.85
11/27/2017,0.37,0.46,0.49,0.69,0.84
11/28/2017,0.38,0.48,0.5,0.7,0.85
11/29/2017,0.4,0.52,0.53,0.75,0.88
11/30/2017,0.41,0.52,0.56,0.76,0.88
12/01/2017,0.41,0.5,0.51,0.69,0.81
12/04/2017,0.39,0.47,0.5,0.68,0.8
12/05/2017,0.46,0.48,0.5,0.65,0.78
12/06/2017,0.37,0.44,0.47,0.65,0.77
