url,classification,official_title,reference_periods,release_timestamp_utc,release_local,original_timezone,release_evidence,identity_evidence,source_sha256,acquisition_utc,source_path,document_id,reviewed,review_notes
https://www.bea.gov/news/2021/personal-income-and-outlays-may-2021,national_pce,"Personal Income and Outlays, May 2021",2021-05,2021-06-25T12:30:00+00:00,2021-06-25T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, JUNE 25, 2021 BEA 21-30 Personal Income and Outlays, May 2021 Personal income decreased $414.3 billion (2.0 percent) in May according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $436.3 billion (2.3 percent) and personal consumption expenditures (PCE) increased $2.9 billion (less than 0.1 percent). Real DPI decreased 2.","Personal Income and Outlays, May 2021",e5671ccdb73a09a325d40fd9d094f6fa15c2e9775ef0dc79c223658ad0fb7aaa,2026-09-05T17:17:30.358871+00:00,sources/95ccabd2181ef5e3c073615b.html,personal-income-and-outlays-may-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-november-2021,national_pce,"Personal Income and Outlays, November 2021",2021-11,2021-12-23T13:30:00+00:00,2021-12-23T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Thursday, December 23, 2021 BEA 21-68 Personal Income and Outlays, November 2021 Personal income increased $90.4 billion (0.4 percent) in November according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $70.4 billion (0.4 percent) and personal consumption expenditures (PCE) increased $104.7 billion (0.6 percent). Real DPI decrea","Personal Income and Outlays, November 2021",9cbcb6a8a9863cee8047c6ccf33da7ed96cc4878ffe6379af1eb79fe7e2adfd7,2026-09-05T17:17:30.431527+00:00,sources/f347187901a23cee2914a8a4.html,personal-income-and-outlays-november-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-october-2021,national_pce,"Personal Income and Outlays, October 2021",2021-10,2021-11-24T13:30:00+00:00,2021-11-24T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, WEDNESDAY, NOVEMBER 24, 2021 BEA 21-59 Personal Income and Outlays, October 2021 Personal income increased $93.4 billion (0.5 percent) in October according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $63.0 billion (0.3 percent) and personal consumption expenditures (PCE) increased $214.3 billion (1.3 percent). Real DPI decreas","Personal Income and Outlays, October 2021",d701bc0d27cdd2218f6fd2c9a1b49cd82b2124c384f6253d5383375a0ac2cd73,2026-09-05T17:17:30.476702+00:00,sources/f0ab6beb812b273df7b8691c.html,personal-income-and-outlays-october-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-september-2021,national_pce,"Personal Income and Outlays, September 2021",2021-09,2021-10-29T12:30:00+00:00,2021-10-29T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, OCTOBER 29, 2021 BEA 21-53 Personal Income and Outlays, September 2021 Personal income decreased $216.2 billion (1.0 percent) in September according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $236.9 billion (1.3 percent) and personal consumption expenditures (PCE) increased $93.4 billion (0.6 percent). Real DPI decrea","Personal Income and Outlays, September 2021",ecc5b373b6f6470bbd766a799f4504415c75bf6e8e40c85bcdfb2ae3315eb013,2026-09-05T17:17:30.758868+00:00,sources/6e2f23b1348cdab328af05b4.html,personal-income-and-outlays-september-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-county-and-metropolitan-area-2020,other_noncanonical_excluded,"Personal Income by County and Metropolitan Area, 2020",not_applicable_noncanonical,2021-11-16T13:30:00+00:00,2021-11-16T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Tuesday, November 16, 2021 BEA 21-57 Personal Income by County and Metropolitan Area, 2020 In 2020, personal income increased in 3,040 counties, decreased in 69, and was unchanged in 3, according to estimates released today by the U.S. Bureau of Economic Analysis (BEA). Personal income increased 6.4 percent in the metropolitan portion of the United States and increased 7.6 percent in the nonmetropolitan p","Personal Income by County and Metropolitan Area, 2020",79579f45ea4ffcc46052b5a9101fa32572a34c3fba6480d6757af40e84b215b8,2026-09-05T17:17:31.438266+00:00,sources/ae1b3f1a62415de634ed7a51.html,personal-income-county-and-metropolitan-area-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-state-1st-quarter-2021,state_or_regional_excluded,"Personal Income by State, 1st Quarter 2021",not_applicable_noncanonical,2021-06-22T12:30:00+00:00,2021-06-22T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE: 8:30 A.M. EDT, Tuesday, June 22, 2021 BEA 21—27 Personal Income by State, 1st Quarter 2021 State personal income increased 59.7 percent at an annual rate in the first quarter of 2021 after decreasing 3.9 percent in the fourth quarter of 2020, according to estimates released today by the Bureau of Economic Analysis (table 1). In the first quarter of 2021, the increase in transfer receipts was the leading contributor to per","Personal Income by State, 1st Quarter 2021",ed4240740e10f7e46e2b0bf295bbbf009f8e4648a0bac003e4248a3433110b74,2026-09-05T17:17:32.262464+00:00,sources/25e6d63525ac2abb1b326556.html,personal-income-state-1st-quarter-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-state-2nd-quarter-2021,state_or_regional_excluded,"Personal Income by State, 2nd Quarter 2021",not_applicable_noncanonical,2021-09-23T12:30:00+00:00,2021-09-23T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Thursday, September 23, 2021 BEA 21—44 Personal Income by State, 2nd Quarter 2021 State personal income decreased 21.8 percent at an annual rate in the second quarter of 2021 after increasing 56.9 percent in the first quarter, according to estimates released today by the U.S. Bureau of Economic Analysis (BEA) (table 1). In the second quarter of 2021, the decrease in transfer receipts was the leading contr","Personal Income by State, 2nd Quarter 2021",a13e6bea4aae4e549ff55e4078e71b193d712f6e905cfa3a08771721b926c6ba,2026-09-05T17:17:32.277043+00:00,sources/06921b213ad2cea170027626.html,personal-income-state-2nd-quarter-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-state-3rd-quarter-2021,state_or_regional_excluded,"Personal Income by State, 3rd Quarter 2021",not_applicable_noncanonical,2021-12-17T13:30:00+00:00,2021-12-17T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Friday, December 17, 2021 BEA 21—65 Personal Income by State, 3rd Quarter 2021 State personal income increased 2.6 percent at an annual rate in the third quarter of 2021 after decreasing 20.2 percent in the second quarter, according to estimates released today by the U.S. Bureau of Economic Analysis (BEA) (table 1). The percent change in personal income across all states ranged from 6.7 percent in Kentuck","Personal Income by State, 3rd Quarter 2021",a903cece98a8db8c7b8c22c7fb534a86813e861c7fcabd16a85f31e49fbcbc7d,2026-09-05T17:17:32.434598+00:00,sources/6dcc88414b12da84e06def24.html,personal-income-state-3rd-quarter-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-consumption-expenditures-state-2021,state_or_regional_excluded,"Personal Consumption Expenditures by State, 2021",not_applicable_noncanonical,2022-10-06T12:30:00+00:00,2022-10-06T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Thursday, October 6, 2022 BEA 22–50 Personal Consumption Expenditures by State, 2021 State personal consumption expenditures (PCE) increased 12.7 percent in 2021 after decreasing 1.9 percent in 2020 (table 1), according to statistics released today by the U.S. Bureau of Economic Analysis (BEA). The percent change in PCE across all 50 states and the District of Columbia ranged from 16.3 percent in Utah to ","Personal Consumption Expenditures by State, 2021",0b20d9f9a3622f1602fa21c6bbf026ef515fbbf4388b2857f832c59182a3130b,2026-09-05T17:17:33.096806+00:00,sources/475d060898e2d8ed25a95f27.html,personal-consumption-expenditures-state-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-april-2022,national_pce,"Personal Income and Outlays, April 2022",2022-04,2022-05-27T12:30:00+00:00,2022-05-27T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, MAY 27, 2022 BEA 22–21 Personal Income and Outlays, April 2022 Personal income increased $89.3 billion (0.4 percent) in April, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $48.3 billion (0.3 percent) and personal consumption expenditures (PCE) increased $152.3 billion (0.9 percent). Real DPI increased less tha","Personal Income and Outlays, April 2022",ce047bf2f9901b8bd3fc97bb3b0d0a4e67f86717aa45e6b474d2cdc6208f19ab,2026-09-05T17:17:33.873439+00:00,sources/1800b4f3d0c028f0c3efc4dc.html,personal-income-and-outlays-april-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-august-2022-and-annual-update,national_pce,"Personal Income and Outlays, August 2022 and Annual Update",2022-08,2022-09-30T12:30:00+00:00,2022-09-30T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, September 30, 2022 BEA 22-47 Personal Income and Outlays, August 2022 and Annual Update Personal income increased $71.6 billion (0.3 percent) in August, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $67.6 billion (0.4 percent) and personal consumption expenditures (PCE) increased $67.5 billion (0.4 percent). Th","Personal Income and Outlays, August 2022 and Annual Update",6aef5ee4cbd93ebbeae83cda5eb8af892ba282c81cb7090b3dbbb3258b64b688,2026-09-05T17:17:34.087855+00:00,sources/8474596a63acc70f77c914e5.html,personal-income-and-outlays-august-2022-and-annual-update,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-december-2021,national_pce,"Personal Income and Outlays, December 2021",2021-12,2022-01-28T13:30:00+00:00,2022-01-28T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Friday, January 28, 2022 BEA 22–03 Personal Income and Outlays, December 2021 Personal income increased $70.7 billion (0.3 percent) in December according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $39.9 billion (0.2 percent) and personal consumption expenditures (PCE) decreased $95.2 billion (0.6 percent). Real DPI decreased ","Personal Income and Outlays, December 2021",79afced585c9c630ce37efb0551bb72bcc54aa2b9db3229a64b31b0fda7a8b54,2026-09-05T17:17:34.268967+00:00,sources/ef4641c4b4132e538dd032b5.html,personal-income-and-outlays-december-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-february-2022,national_pce,"Personal Income and Outlays, February 2022",2022-02,2022-03-31T12:30:00+00:00,2022-03-31T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, THURSDAY, MARCH 31, 2022 BEA 22–14 Personal Income and Outlays, February 2022 Personal income increased $101.5 billion (0.5 percent) in February, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $76.1 billion (0.4 percent) and personal consumption expenditures (PCE) increased $34.9 billion (0.2 percent). Real DPI decrease","Personal Income and Outlays, February 2022",6b9d1e9970baedb1f98dd1c27dfd0cf9e9ed13ec4e864d1e133c9423ce6941af,2026-09-05T17:17:34.510468+00:00,sources/bc02ceb142aa6ba77e562436.html,personal-income-and-outlays-february-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-january-2022,national_pce,"Personal Income and Outlays, January 2022",2022-01,2022-02-25T13:30:00+00:00,2022-02-25T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Friday, February 25, 2022 BEA 22–06 Personal Income and Outlays, January 2022 Personal income increased $9.0 billion (less than 0.1 percent) in January, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $19.8 billion (0.1 percent) and personal consumption expenditures (PCE) increased $337.2 billion (2.1 percent). Real DPI ","Personal Income and Outlays, January 2022",e0ef2bab62a56a85ec284187ee6597b131aac998c98c8c8733076f1d1afcdf46,2026-09-05T17:17:34.984122+00:00,sources/1f9bc210656c6e6d7e702c36.html,personal-income-and-outlays-january-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-july-2022,national_pce,"Personal Income and Outlays, July 2022",2022-07,2022-08-26T12:30:00+00:00,2022-08-26T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Friday, August 26, 2022 BEA 22-41 Personal Income and Outlays, July 2022 Personal income increased $47.0 billion (0.2 percent) in July, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $37.6 billion (0.2 percent) and personal consumption expenditures (PCE) increased $23.7 billion (0.1 percent). The PCE price index decreas","Personal Income and Outlays, July 2022",5266bb1b873c1e57d6e79af8ee5a74e82e15b7d34a2f59b4408285f64a1edc34,2026-09-05T17:17:35.299321+00:00,sources/bd90e34059241927b5ff372b.html,personal-income-and-outlays-july-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-june-2022,national_pce,"Personal Income and Outlays, June 2022",2022-06,2022-07-29T12:30:00+00:00,2022-07-29T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Friday July 29, 2022 BEA 22-37 Personal Income and Outlays, June 2022 Personal income increased $133.5 billion (0.6 percent) in June, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $120.4 billion (0.7 percent) and personal consumption expenditures (PCE) increased $181.1 billion (1.1 percent). The PCE price index increas","Personal Income and Outlays, June 2022",2a4f7ab470377023609c37dce01ea5f56b0369a2145b4ac777b84c2fdbc69146,2026-09-05T17:17:35.603162+00:00,sources/ad854200f15179dbeea8c1e2.html,personal-income-and-outlays-june-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-march-2022,national_pce,"Personal Income and Outlays, March 2022",2022-03,2022-04-29T12:30:00+00:00,2022-04-29T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, APRIL 29, 2022 BEA 22–18 Personal Income and Outlays, March 2022 Personal income increased $107.2 billion (0.5 percent) in March, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $89.7 billion (0.5 percent) and personal consumption expenditures (PCE) increased $185.0 billion (1.1 percent). Real DPI decreased 0.4 p","Personal Income and Outlays, March 2022",370e7e8c656b763872dfe8fe9a839c1f9279fbc28e57b46fe58813f639c64e9c,2026-09-05T17:17:35.706573+00:00,sources/dbcbdd78059c08df9216e9da.html,personal-income-and-outlays-march-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-may-2022,national_pce,"Personal Income and Outlays, May 2022",2022-05,2022-06-30T12:30:00+00:00,2022-06-30T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Thursday, June 30, 2022 BEA 22–29 Personal Income and Outlays, May 2022 Personal income increased $113.4 billion (0.5 percent) in May, according to the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $96.5 billion (0.5 percent) and personal consumption expenditures (PCE) increased $32.7 billion (0.2 percent). Real DPI decreased 0.1 percent in May and Real PCE decre","Personal Income and Outlays, May 2022",e7218be3231ae9fa0f263b95f942f7de074cfa7e3601650fe0122ce0a2ed5217,2026-09-05T17:17:35.922613+00:00,sources/aed6ea6616b865e0e5b8e74b.html,personal-income-and-outlays-may-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-november-2022,national_pce,"Personal Income and Outlays, November 2022",2022-11,2022-12-23T13:30:00+00:00,2022-12-23T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Friday, December 23, 2022 BEA 22–65 Personal Income and Outlays, November 2022 Personal income increased $80.1 billion (0.4 percent) in November, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $68.6 billion (0.4 percent) and personal consumption expenditures (PCE) increased $19.8 billion (0.1 percent). The PCE price ind","Personal Income and Outlays, November 2022",116751b5325629805d90505d663eab3d4e1cff3d838e090e2d1f8dd77958ab95,2026-09-05T17:17:36.650171+00:00,sources/4f9ca5415635423e447e100c.html,personal-income-and-outlays-november-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-october-2022,national_pce,"Personal Income and Outlays, October 2022",2022-10,2022-12-01T13:30:00+00:00,2022-12-01T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Thursday, December 1, 2022 BEA 22–59 Personal Income and Outlays, October 2022 Personal income increased $155.3 billion (0.7 percent) in October, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $132.9 billion (0.7 percent) and personal consumption expenditures (PCE) increased $147.9 billion (0.8 percent). The PCE price i","Personal Income and Outlays, October 2022",1f47c9b79f2ca06307ddc17da26ccd51baf3080494ca09050ed4cfb403e648df,2026-09-05T17:17:37.021875+00:00,sources/0f70178fc668d499d7f64d6b.html,personal-income-and-outlays-october-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-and-outlays-september-2022,national_pce,"Personal Income and Outlays, September 2022",2022-09,2022-10-28T12:30:00+00:00,2022-10-28T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, October 28, 2022 BEA 22–52 Personal Income and Outlays, September 2022 Personal income increased $78.9 billion (0.4 percent) in September, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $71.3 billion (0.4 percent) and personal consumption expenditures (PCE) increased $113.0 billion (0.6 percent). The PCE price i","Personal Income and Outlays, September 2022",6d5b8de2239e33168452e403f46b1b613b93b1009c97230539346234c7810760,2026-09-05T17:17:37.066952+00:00,sources/bddf5adb1058afcf47987e05.html,personal-income-and-outlays-september-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-county-and-metropolitan-area-2021,other_noncanonical_excluded,"Personal Income by County and Metropolitan Area, 2021",not_applicable_noncanonical,2022-11-16T13:30:00+00:00,2022-11-16T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Wednesday, November 16, 2022 BEA 22–56 Personal Income by County and Metropolitan Area, 2021 In 2021, personal income increased in 3,075 counties, decreased in 36, and was unchanged in 3, according to estimates released today by the U.S. Bureau of Economic Analysis (BEA). Personal income increased 7.4 percent in the metropolitan portion of the United States and 7.7 percent in the nonmetropolitan portion (","Personal Income by County and Metropolitan Area, 2021",684f6740e7f01f1c563f2caee0653eae239a9b77d795a211b7a51c66d36f5a4b,2026-09-05T17:17:37.312773+00:00,sources/e5972942d9394eb1a904fc9e.html,personal-income-county-and-metropolitan-area-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2022/personal-income-state-1st-quarter-2022,state_or_regional_excluded,"Personal Income by State, 1st Quarter 2022",not_applicable_noncanonical,,,,,"Personal Income by State, 1st Quarter 2022",abf1656388362f9e0d6b93256205976a316a1463b335df6e768094c06da502f9,2026-09-05T17:17:38.053361+00:00,sources/48c55903aaf5ccd5e94ec048.html,personal-income-state-1st-quarter-2022,yes,"STATE personal income excluded by official product identity. Header lacks timezone; no canonical timestamp invented. Impact compares inherited timestamp already used, not a newly assumed release."
https://www.bea.gov/news/2022/personal-income-state-2021-preliminary-and-4th-quarter-2021,state_or_regional_excluded,"Personal Income by State, 2021 (Preliminary) and 4th Quarter 2021",not_applicable_noncanonical,2022-03-23T12:30:00+00:00,2022-03-23T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Wednesday, March 23, 2022 BEA 22—10 Personal Income by State, 2021 (Preliminary) and 4th Quarter 2021 State personal income increased 7.4 percent in 2021 after increasing 6.6 percent in 2020, according to estimates released today by the Bureau of Economic Analysis (BEA) (table 1). In 2021, increases in earnings, transfer receipts, and property income (dividends, interest, and rent) contributed to personal","Personal Income by State, 2021 (Preliminary) and 4th Quarter 2021",abc11d7492da66a595f3cf4bdcf805082538b8aa68795012d3bad53c3b5c76b1,2026-09-05T17:17:38.343550+00:00,sources/d7d4e923e150f52cd709dea8.html,personal-income-state-2021-preliminary-and-4th-quarter-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-consumption-expenditures-state-2022,state_or_regional_excluded,"Personal Consumption Expenditures by State, 2022",not_applicable_noncanonical,2023-10-04T12:30:00+00:00,2023-10-04T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Wednesday, October 4, 2023 BEA 23–46 Personal Consumption Expenditures by State, 2022 Nationally, personal consumption expenditures (PCE), in current dollars, increased 9.2 percent in 2022 after increasing 12.9 percent in 2021. PCE increased in all 50 states and the District of Columbia, with the percent change ranging from 11.8 percent in Idaho to 6.4 percent in Louisiana (table 1), according to statisti","Personal Consumption Expenditures by State, 2022",83ffe61c48ef01252297c3bab06e852667b4fbfefec1eca312b9b1c357d5ae34,2026-09-05T17:17:38.452307+00:00,sources/c62462334df4a333776659f0.html,personal-consumption-expenditures-state-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-april-2023,national_pce,"Personal Income and Outlays, April 2023",2023-04,2023-05-26T12:30:00+00:00,2023-05-26T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, May 26, 2023 BEA 23–21 Personal Income and Outlays, April 2023 Personal income increased $80.1 billion (0.4 percent at a monthly rate) in April, according to estimates released today by the Bureau of Economic Analysis (table 3 and table 5). Disposable personal income (DPI) increased $79.4 billion (0.4 percent) and personal consumption expenditures (PCE) increased $151.7 billion (0.8 percent). The ","Personal Income and Outlays, April 2023",16f5c13d8531b9f87c68dcb6fcbf13139ef9548a063bf1669cf927da82146501,2026-09-05T17:17:38.616386+00:00,sources/d93def080cf8ca3729d1b939.html,personal-income-and-outlays-april-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-august-2023,national_pce,"Personal Income and Outlays, August 2023",2023-08,2023-09-29T12:30:00+00:00,2023-09-29T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, September 29, 2023 BEA 23-44 Personal Income and Outlays, August 2023 Personal income increased $87.6 billion (0.4 percent at a monthly rate) in August, according to estimates released today by the Bureau of Economic Analysis (table 2 and table 3). Disposable personal income (DPI), personal income less personal current taxes, increased $46.6 billion (0.2 percent) and personal consumption expenditu","Personal Income and Outlays, August 2023",c8ffb3f9fb99941dcac8411f434361174e03b483e5da7a00f03e3d956a561061,2026-09-05T17:17:38.953092+00:00,sources/9f73f8ed17ad6c5c239e2a0f.html,personal-income-and-outlays-august-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-december-2022,national_pce,"Personal Income and Outlays, December 2022",2022-12,2023-01-27T13:30:00+00:00,2023-01-27T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Friday, January 27, 2023 BEA 23–03 Personal Income and Outlays, December 2022 Personal income increased $49.5 billion (0.2 percent) in December, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $49.2 billion (0.3 percent) and personal consumption expenditures (PCE) decreased $41.6 billion (0.2 percent). The PCE price inde","Personal Income and Outlays, December 2022",9dc9f6c6075b7122362386c5dbbacfc99a23c0f961a7f75ccd75e5883e82d406,2026-09-05T17:17:39.946518+00:00,sources/9933165627e20704a36517b7.html,personal-income-and-outlays-december-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-february-2023,national_pce,"Personal Income and Outlays, February 2023",2023-02,2023-03-31T12:30:00+00:00,2023-03-31T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, March 31, 2023 BEA 23–13 Personal Income and Outlays, February 2023 Personal income increased $72.9 billion (0.3 percent) in February, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $89.9 billion (0.5 percent) and personal consumption expenditures (PCE) increased $27.9 billion (0.2 percent). The PCE price index ","Personal Income and Outlays, February 2023",9fa4a60bc59411e66216dc63e0fbdeaebed26683a0057286c59f76df783e2565,2026-09-05T17:17:39.962562+00:00,sources/f8d34f2fdb54332244f4c92c.html,personal-income-and-outlays-february-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-january-2023,national_pce,"Personal Income and Outlays, January 2023",2023-01,2023-02-24T13:30:00+00:00,2023-02-24T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Friday, February 24, 2023 BEA 23–07 Personal Income and Outlays, January 2023 Personal income increased $131.1 billion (0.6 percent) in January, according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $387.4 billion (2.0 percent) and personal consumption expenditures (PCE) increased $312.5 billion (1.8 percent). The PCE price in","Personal Income and Outlays, January 2023",a2d52885e3f8cd687df2577d03a42e14754d1735a56b3b6559a9d6b55e3e7957,2026-09-05T17:17:40.069341+00:00,sources/ca0c807f45e4b17937af1b8c.html,personal-income-and-outlays-january-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
